"(0, 0)","(2, 0)","(3, 0)","(4, 0)","(5, 0)","(0, 1)","(1, 1)","(2, 1)","(3, 1)","(5, 1)","(0, 2)","(1, 2)","(2, 2)","(3, 2)","(4, 2)","(5, 2)","(0, 3)","(1, 3)","(2, 3)","(3, 3)","(4, 3)","(5, 3)","(0, 4)","(4, 4)","(5, 4)","(0, 5)","(1, 5)","(2, 5)","(3, 5)","(4, 5)","(5, 5)"
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.99964652553021,95.04510375967931,93.86381384680499,76.90268381530181,77.9254321608641,98.39300803619781,95.88266391049503,94.54464489444187,94.29876397020172,75.70567633400506,96.94814670738737,95.58607427709133,93.29407414006323,92.19081997691691,90.59832203229115,88.05710295072699,95.55348562702811,94.45214032773985,93.23219194749335,90.9731228250664,89.56867878502081,89.37932508668254,94.31216593748324,87.30486309582906,88.1148862958283,92.93712084252473,91.72842415528041,90.53479849904906,89.3560559557384,85.88972600247111,86.84792294863708
99.99981973305898,95.04527696720807,93.87455650777831,92.6541732562232,93.32034529829943,98.39318124372662,95.8828371180238,94.54481810197066,94.39512988029189,86.78514921810654,96.94831991491614,95.58624748462013,93.29424734759198,93.15206719121724,92.87874385135234,89.14354984291775,95.5536588345569,94.4523135352686,93.23236515502211,91.07889683911051,89.9728565383214,89.85270779022025,94.31233914501199,87.71087275890277,88.57571495040663,92.93729405005348,91.72859736280915,90.5349717065778,89.35622916326713,88.13929866567096,87.5002830254762
99.99984495991143,95.04530219406048,93.87484267774663,92.6544555781698,93.32687412763482,98.39320647057905,95.88286234487623,94.54484332882308,94.39753167397407,90.91608444525106,96.94834514176857,95.58627271147256,93.2942725744444,93.17584820244556,93.0997553533784,91.77786545841803,95.55368406140931,94.45233876212103,93.23239038187455,91.08153095761159,91.79426481644309,91.73972243385876,94.31236437186443,89.5157647752092,90.43250451034206,92.93731927690595,91.7286225896616,90.5349969334303,89.35625439011957,88.33760570950125,89.15365166140565
99.99985836820512,95.04531560235415,93.87485903957837,92.65447218983302,93.32783828647534,98.39321987887271,95.88287575316991,94.54485673711676,94.39757191577354,90.91718390333777,96.94835855006224,95.58628611976621,93.29428598273809,93.17612333940106,93.10219815594851,91.79458045671068,95.55369746970298,94.4523521704147,93.23240379016818,91.11509145959207,91.81417791989327,91.88773216052468,94.31237778015809,89.54805947086963,90.56623356786218,92.93733268519956,91.72863599795525,90.53501034172392,89.35626779841321,88.56848785991727,89.29683174177123
