"(0, 0)","(2, 0)","(3, 0)","(4, 0)","(5, 0)","(0, 1)","(1, 1)","(2, 1)","(3, 1)","(5, 1)","(0, 2)","(1, 2)","(2, 2)","(3, 2)","(4, 2)","(5, 2)","(0, 3)","(1, 3)","(2, 3)","(3, 3)","(4, 3)","(5, 3)","(0, 4)","(4, 4)","(5, 4)","(0, 5)","(1, 5)","(2, 5)","(3, 5)","(4, 5)","(5, 5)"
10.466174574128358,9.34164915079588,9.270495868022842,9.154147909566294,9.269575212561932,9.894354845863662,8.330491130745544,9.071253437523035,8.58376487934022,8.914746417696735,8.437039410122352,7.068106257100761,7.874368523153429,8.445072403940914,8.3366344286096,8.374017407170923,7.03641940419802,5.950927555402397,5.835776396547787,7.283397827139177,8.216448790549475,8.217190464501932,5.791703076024453,7.155572757217498,8.001507243780122,4.436755598539934,3.2723075488344073,3.8982716576234,4.882271114619224,5.881108403636984,6.855711475984011
11.361512828387074,10.13718848429339,10.06215794141928,9.946024854443175,10.061452157439744,10.789470014393972,9.224790179320806,9.873097472428828,9.344183043361866,9.706623359053003,9.33133845897911,7.959995662745549,8.680237409961371,9.203231076661995,9.059704358758875,9.098676218796472,7.927882561817345,6.832287539897639,6.642698083209132,8.039667637443836,8.937172708331273,8.921191788329683,6.679601377177673,7.87197836221395,8.704565767984295,5.310226087801426,4.121827328712841,4.598616510987859,5.584527536375097,6.5843549239039305,7.558138905156335
12.247897700103204,10.92438857570592,10.845881037053699,10.729983029872024,10.845410332868685,11.675729919260327,10.110554049764596,10.66698162860595,10.099866483132644,10.49058153378477,10.21710232945077,8.844070753714082,9.478652645364981,9.956847205445904,9.779174674387418,9.819439551727914,8.81167689958124,7.706804048752097,7.443071591246212,8.791366221078802,9.654410935288608,9.620104853048405,7.561444061640517,8.583318653887996,9.402661765246735,6.1840175789596294,4.981820872623872,5.293471877984674,6.280545551934183,7.281223008209489,8.25412297732053
13.125418723102172,11.70337244362229,11.621744756457536,11.506101623546659,11.621528926543329,12.553177091415206,10.98768595159857,11.452947384715916,10.850564350648513,11.266700127321382,11.094234231287501,9.719863496678164,10.269540327812752,10.70561915929654,10.494958731075043,10.536064294411318,9.687274658810011,8.577384709912495,8.236411751842326,9.538473756840105,10.367841978453429,10.314111073994829,8.436014028673165,9.290905522242918,10.095735105108677,7.054081703526056,5.844142455315553,5.982299508972838,6.970276641784883,7.971855022585512,8.944907370642888
13.99416453587115,12.474257578156758,12.389829576952355,12.274459031284557,12.389886334281227,13.421877069955283,11.856163651780241,12.231057755271317,11.596055993373277,12.035057535031953,11.962711931469446,10.587575506669298,11.052857111636502,11.449332372543516,11.206933976928513,11.248507623941737,10.55483478868323,9.443749102230004,9.022945927836208,10.280671493462142,11.077413213264093,11.003324111156385,9.302652307454816,9.994608269042923,10.784053392711712,7.918247302434467,6.7039729153451155,6.664954403070251,7.653823952961133,8.657379931487181,9.630581680175686
14.854222890512439,13.237156630255956,13.150214673362392,13.035132864945076,13.150560167941746,14.28190434386177,12.71605681609109,13.001381746770353,12.336153379751728,12.795731368687058,12.82260509578032,11.447159212370819,11.828651622216952,12.187795664519571,11.914977869379422,11.95669149270003,11.414327654924215,10.30253028891815,9.802580471389634,11.017806794023395,11.783007274584618,11.68785623668455,10.161354309513172,10.694398769418871,11.467720200549566,8.775300429064394,7.558638500766431,7.341489542553128,8.332102048424153,9.337967522551626,10.311478486582303
15.705680661607316,13.992177810220934,13.902978488421017,13.78819996026899,13.90362726326566,15.133342684121185,13.567426627156253,13.763996860551156,13.070696500213684,13.548798464009902,13.673974906845487,12.29834335925393,12.59695487625427,12.920852796431411,12.618966701113242,12.660537645480293,12.265472172298411,11.153366763327588,10.575005456007041,11.749707353150953,12.48452311258859,12.367798897085873,11.012095655983588,11.390191539497891,12.146831917481038,9.624852567187686,8.406648362970754,8.01263975177745,9.00542648344887,10.013895224278263,10.987729553739516
16.54862385499124,14.739425299260533,14.648198649569816,14.533736384639663,14.649163687636333,15.976275245809461,14.410318634478589,14.518979015304604,13.799550925369628,14.294334888380366,14.516866914167824,13.141146671879525,13.357785932969366,13.648367864328621,13.318779281030947,13.359964766030169,13.1082531808486,11.995973262595914,11.340192599524757,12.476208743064648,13.181854746055134,13.043226313225183,11.854648900345094,12.08190762741108,12.821462048732926,10.46669835162469,9.247399609080858,8.678800445743441,9.67407946135126,10.685286396175538,11.659451731668742
17.383137616441328,15.478999607948548,15.38595204493335,15.27181744476663,15.3872447477633,16.81078288730158,15.244805060010549,15.266401923439316,14.522604417768692,15.032415948507289,15.351353339699784,13.975581493831292,14.111193319205855,14.370224289078777,14.014298120982032,14.05489174953546,13.942677013921926,12.830311392745159,12.098112477472133,13.197190035760677,13.874897261149204,13.71419649473589,12.68895700150042,12.769462556813924,13.4916688380126,11.300577627183165,10.080610217084764,9.3402734216474,10.338214559118576,11.352237979816719,12.326727017253061
18.209306240276916,16.21099790313056,16.116314779302755,16.002517694292326,16.117944997288998,17.63694819900543,16.070958315573197,16.0063412277954,15.239764155940005,15.763116198032979,16.17750659526243,14.801708373865047,14.857225095872035,15.086326351451405,14.705410599640578,14.745238743698845,14.768797697302274,13.656383590797235,12.848787750233116,13.912545601073905,14.56355137833693,14.380753121998085,13.515013681323248,13.452770638917999,14.157495631918653,12.126391541770857,10.90601830371185,9.997240068308098,10.99793896272032,12.01481615079086,12.989619254415889
19.027213177874145,16.935514294840303,16.83936215386844,16.72591094132277,16.84133824431944,18.4548532872426,16.888856975866688,16.73887186395921,15.950954683449147,16.48650944506342,16.995405255555923,15.619592072178516,15.595937690220286,15.796594145360235,15.392010139335213,15.430928257598415,15.586678170969694,14.474238880764968,13.592246265925896,14.622192044077947,15.247721768499467,15.042927175808616,14.332860485165405,14.131749052455676,14.818972833435312,12.944099410310802,11.723493725217464,10.6498211919995,11.653326306044988,12.673069541678561,13.648175645595044
19.836941046095404,17.652640089935684,17.55516868840796,17.442070255882907,17.557497558879575,19.264580152924143,17.698580259252616,17.464068675785786,16.656115782915364,17.202668759623556,17.80512853894185,16.429307452206825,16.327388951792035,16.50096294441772,16.073996748246394,16.11188625581982,16.396391750522024,15.283938375749404,14.328529312213917,15.326059398533419,15.927318833122257,15.700738531252764,15.142555487470752,14.806317107354786,15.476119789943631,13.7537172246683,12.532978490559215,11.353671626388133,12.30442968560633,13.327032152130565,14.302429757620857
20.63857163563445,18.362464020285085,18.26380811389007,18.15106797729744,18.26649528029411,20.066210189313058,18.50020836455041,18.182005859403695,17.35520073171871,17.91166648103809,18.606756644239642,17.23093114770715,17.051639160488172,17.199380884372776,16.751277495434664,16.7880427464079,17.19801448534282,16.08555360338111,15.05768182947329,16.024091618367116,16.60225841965998,16.35419751528277,15.944168252932654,15.476397768665374,16.128946169584733,14.555286821884362,13.33447378306802,12.13414594654775,12.951286542237462,13.97672594472477,14.952403602700747
21.4321859192781,19.065072445349127,18.96535337978106,18.852975721497828,18.9684030244945,20.859824172254964,19.29382128164944,18.892757004596433,18.048174690349242,18.61357422523848,19.400369561338675,18.024541697063018,17.76874953182364,17.89180772845758,17.423766715831544,17.45933231202002,17.991624503021466,16.879159462749254,15.782581231884027,16.716243745087436,17.272462400615595,17.003306334787226,16.73777278647218,16.141917718257464,16.777453481990715,15.34886755621295,14.128012971979885,12.923464133606327,13.593921683585034,14.622162900964616,15.598109191506236
22.217864060085322,19.7605495334044,19.65987665565941,19.547864388256215,19.663291691252883,21.64550214800479,20.079498679318462,19.596394977944378,18.741712114586225,19.308462891996864,20.186046959007697,18.810217786275704,18.478782140766917,18.578213463274466,18.09138610294587,18.12569441438113,18.777300305191535,17.66483302121442,16.55387604010447,17.402761040555866,17.937858696846178,17.648060410758546,17.523445618114497,16.80280797011212,17.421636365976052,16.13452721917706,14.913649672972674,13.708232172262123,14.232349510913814,15.263346460975926,16.23955009489126
22.99568541948447,20.448977423173602,20.3481125187106,20.235804168347016,20.351231471343688,22.423323417492583,20.85731963131362,20.29365509905285,19.430094913442783,19.99640267208766,20.963867911002854,19.588038029886853,19.181799516237415,19.263882650879857,18.754064673421034,18.787073600505913,19.555120390848288,18.44265187165322,17.322780912708087,18.08862680187149,18.598409117213254,18.28844959257613,18.30126407409837,17.459004077174903,18.061483834593496,16.912338441869508,15.691448192836821,14.485840511102262,14.866575600253867,15.900272963831597,16.876722760883887
23.765728565289624,21.13050202340003,21.02963265493668,20.916864550636912,21.03229185363358,23.193366514063513,21.627362555112974,20.98404415908438,20.112356366055863,20.677463054377558,21.733910834802206,20.358080564307983,19.87891498584576,19.944285726222873,19.41226389023665,19.443419595551173,20.325162839501914,19.212693649804315,18.08453374481496,18.773192872459063,19.25454978439977,18.924459263395136,19.07130563622332,18.11046832409797,18.696980380585366,17.682376023521837,16.46147878814234,15.255823389925013,15.49659815620489,16.532932853679682,17.509617773744882
24.52807127963673,21.80521093568816,21.704414515611084,21.591114329103906,21.706541632100578,23.955709201557855,22.38970514796098,21.667589775728537,20.788012714698734,21.35171283284455,22.496253427650217,21.120422945450162,20.569297236757382,20.6188129506484,20.065895827923057,20.095103310526923,21.08750517360467,19.975035616082636,18.838834794980432,19.452443564560774,19.906580562516993,19.556071334246464,19.833647484857735,18.75754085100827,19.328109158372598,18.444715690243623,17.22381461068148,16.01814423141389,16.12240925504288,17.161313993405937,18.13822097353864
25.28279056684036,22.473179980743645,22.372477356865694,22.258621609786232,22.374048912782904,24.710428474074657,23.144424368881523,22.344321129468334,21.45700094291628,22.019220113526877,23.25097264857076,21.87514205033929,21.252915456090758,21.28699018344476,20.71486720557142,20.742060128257073,21.84222425287801,20.729754495086645,19.585633279079495,20.12589597730578,20.55403247069698,20.183306531144254,20.58836629949673,19.400491156442165,19.954887847651907,19.199433307798913,17.978530119587884,16.772853729479685,16.743997715275995,17.78543764063961,18.762516415158615
26.029962661171957,23.134478621172292,23.033876896427383,22.919453817661733,23.034881120658405,25.457600560390226,23.89159642696999,23.014299650616948,22.119332951803706,22.68005232140238,23.998144706659225,22.622314045200888,21.929753425683543,21.94875523029425,21.359050807671046,21.384224964635006,22.589396233716542,21.47692636627655,20.32498188489048,20.793123134516122,21.196785875149118,20.80617662228124,21.33553813557974,20.03897623819732,20.57736129407156,19.946604488512705,18.72570014345514,17.520020893150583,17.36137815901122,18.405319951716717,19.382518626864332
26.76966303456024,23.789174264210825,23.688674842943335,23.573677703458475,23.689105006455147,26.197300929396857,24.63129678057398,23.677589076467054,22.775060129610132,23.334276207199128,24.73784506026321,23.362014364205518,22.599861181562645,22.60410331693064,21.99833327897347,22.02150490510015,23.329096545073426,22.216626617839772,21.05694447783786,21.45406915063697,21.83469891559841,21.424688924458692,22.075238367948295,20.672871828812717,21.19550930054136,20.686304361943975,19.46539938330618,18.259718650460286,17.974566277243863,19.02094007527804,19.998266164184198
27.501966404214638,24.437333078863233,24.336935779537765,24.22135935039725,24.336786653393922,26.929604296658823,25.36360013941548,24.3342553513632,23.424242747012762,23.981957854137903,25.470148419104717,24.09431770417143,23.263296198994382,23.2530688742443,22.632615170928037,22.653817504981113,24.061399880856875,22.948929920920637,21.78159204160975,22.10872252295926,22.467677006381457,22.038838034529793,22.80754166055192,21.302051272959993,21.809323359977338,21.418607458194817,20.19770213255425,18.992020604369635,18.583548662514495,19.63231418053887,20.609744783735522
28.226946740172494,25.07902041544138,24.978724472588183,24.86256418086664,24.97799148386331,27.654584631309355,26.088580469468898,24.984364244216074,24.066944449133132,24.62316268460729,26.19512874915813,24.819298023904214,23.920121509542817,23.89569548125643,23.261812966918324,23.28109000835311,24.786380198306908,23.67391022052276,22.498996433188957,22.757108184152617,23.095639710566424,22.64861066897848,23.532521954427924,21.92642627771491,22.41878581200839,22.143587644641276,20.922682129136035,19.717000168648156,19.188335466164656,20.23942004861492,21.21694793856522
28.94467727277077,25.714859250335664,25.614105392279985,25.49735696303134,25.612784266028008,28.37231516319366,26.80631099884095,25.627981135971176,24.703229342931415,25.257955466771985,26.91285927853018,25.537028547642414,24.570400838430036,24.532031516883094,23.885857633270657,23.903261431804303,25.504110720797378,24.391640733257343,23.209229570984473,23.399259799386876,23.718522036259294,23.253987356046746,24.250252464035803,22.545922647651217,23.023875646713567,22.86131809551087,21.640412476124826,20.434730279668077,19.788911100803624,20.842241553650307,21.81985879384148
29.655230500043068,26.345109724510227,26.243584665051777,26.12580181737439,26.24122912037106,29.08286839007588,27.516864224351238,26.265613020101313,25.33316130809711,25.886400321115037,27.62341250404047,26.247581770073637,25.214198006077197,25.162127228300054,24.50469324747041,24.520281585009414,26.214663942547322,25.102193949680604,23.912362871271856,24.03521637048855,24.336270713938287,23.85494455676229,24.960805678750617,23.160479483859476,23.624568017131136,23.571871278108294,22.35096560191733,21.145283276465143,20.385259708450164,21.440756420651304,22.418457446598836
30.35867819504264,26.969788453528643,26.86742475315384,26.747962223174014,26.863389526170685,29.786316084862396,28.220311918388163,26.897479429524488,25.95719771321265,26.50856072691466,28.326860198077398,26.95102946242921,25.85192670275924,25.786033990114127,25.118275524514203,25.132110194906424,26.918111634530618,25.80564163875315,24.608467135004595,24.66501948974945,24.9488429837944,24.451456199567648,25.664253366890105,23.7700461080372,24.220835791553807,24.27531894869303,23.0544132414414,21.848730845458622,20.977360507428966,22.03494065225285,23.012720042425624
31.055091413092214,27.588931975616948,27.48571007936497,27.363901024915638,27.47932832791231,30.48272930279558,28.91672513591194,27.523645908723168,26.57561344162882,27.124499528656287,29.023273415601174,27.64744267903429,26.483772989985184,26.404150609364493,25.726570489732286,25.738715891136998,27.614524850932398,26.502054853565305,25.297647167831116,25.288712621931488,25.556205308657646,25.04349496271714,26.36066658119249,24.374580951224676,24.812650618117086,24.971732153400275,23.750826429170274,22.545143994622393,21.565190377055192,22.62476796286981,23.60262035568379
31.744540498961296,28.202579335238294,28.09850515326701,27.973680438639846,28.089107741636518,31.172178388601075,29.606174221493774,28.144175643865157,27.188509058541907,27.73427894238049,29.71272250118301,28.336891764114384,27.109835295260233,27.016709850262057,26.329587611417615,26.34007528251394,28.303973935901407,27.19150393766582,25.979988039647537,25.90661867778907,26.158332378748185,25.63103329488813,27.050115665014573,24.97405052982169,25.39998393583681,25.661181231978944,24.440275498468736,23.234593042838092,22.148723921249818,23.210210864196917,24.18813073308554
32.42709509397169,28.810771576439976,28.705857240477812,28.57736205822681,28.692789361223483,31.854732983576742,30.28872881634726,28.759116478232265,27.795951866925776,28.337960561967463,30.395277096036494,29.019446358693745,27.76111048184635,27.623802042126304,26.927355116387577,26.936199299732344,28.986528530420102,27.87405853171016,26.655563628787203,26.518927922828727,26.75526093353779,26.214044232168128,27.732670258906804,25.568428656068754,25.982807781651594,26.343735823005865,25.122830084424134,23.917147617269183,22.747245026335236,23.79124141861159,24.769223095313716
33.10282414303197,29.413550005953013,29.307810190173416,29.175006861617913,29.29043416461458,32.530462032618054,30.964457865321844,29.368514476184494,28.397990700629077,28.93560536535856,31.07100614501108,29.695175407518594,28.429454846680375,28.228551972830374,27.51990538502297,27.527113726798383,29.662257579211804,28.549787580242707,27.32750509406717,27.12572284903421,27.34702949552365,26.79250473293417,28.40839930735627,26.157739066696248,26.561095439211474,27.01946486988976,25.798559128536624,24.592876655083217,23.406335428091573,24.367832028881818,25.34586974994667
33.77179590160165,30.0109559884464,29.904405892904236,29.766675216975102,29.88210251997177,33.19943379117737,31.633429623844705,29.97241401274393,28.99466968312189,29.527273720715748,31.73997790353394,30.364147165959665,29.091484860209647,28.83019529783686,28.10757596920144,28.11284796466917,30.331229337634774,29.218759338524123,27.995370797686235,27.72979208685115,27.933669595553063,27.366396455918842,29.07737106559229,26.742011976539597,27.13482836456873,27.68843662727038,26.467530884402944,25.261848407507486,24.07201272558804,24.93996038041999,25.918044063959513
34.43407794258563,30.603030772967394,30.49568562487614,30.35242688877871,30.46785419177538,33.861715832155696,32.295711664803115,30.570858974239243,29.586030753070872,30.11302539251936,32.40225994449235,31.026429206873395,29.747215251672646,29.426485411144238,28.69056145059564,28.693673515094368,30.993511378538614,29.881041379350638,28.656856106242802,28.330489674817485,28.515722833341773,27.93570594968228,29.739653106394016,27.32127351344775,27.703993186857453,28.350718667604752,27.129812923909924,25.924130445133613,24.733642458412366,25.507606161994936,26.48572650473201
35.089737163159775,31.189815457163636,31.081690293606933,30.932321043864288,31.04774834686096,34.51737505272674,32.95137088536329,31.163892871559703,30.172115097905607,30.69291954760494,33.057919165052525,31.68208842740917,30.396475724811452,30.017476249956694,29.268820402569368,29.269749071749715,31.64917059906898,30.536700599838767,29.31178783687934,28.925861760645116,29.093278035697224,28.500448115641596,30.3953123268686,27.8959538873369,28.268580515478583,29.006377887824016,27.785472143677133,26.57978966387312,25.389172519311472,26.07075447961658,27.048902537997073
35.73883979152818,31.77135096661721,31.662460575833343,31.506416257399014,31.621843560395682,35.166477681093454,33.600473513724054,31.751558954417224,30.752963501513758,31.26701476113966,33.70702179341329,32.331191055756605,31.039306424643527,30.603179474151947,29.842341065683875,29.841049157496347,32.29827322741347,31.185803228160186,29.960184967679695,29.51594271135078,29.666110436587324,29.06064953672375,31.044414955182617,28.46616511015094,28.828643813466883,29.655480515998548,28.434574771604694,27.22889229123917,26.03824957261119,26.629434938422083,27.607561813002793
36.381451393612906,32.34767804774324,32.23803694921819,32.07477051879839,32.19019782179506,35.80908928317726,34.243085115804604,32.333900230069375,31.328616499197175,31.835369022539034,34.34963339549384,32.973802657829864,31.675765964446832,31.183630194741312,30.41111275855481,30.407572889510107,32.94088482948512,31.828414830219234,30.60210580454287,30.10072138855078,30.23421675658101,29.61633403721057,31.687026557237626,29.031745549215326,29.384220516523374,30.298092117977355,29.077186373448583,27.871503892776275,26.68085611003844,27.18365336070694,28.161748578656837
37.01763687967678,32.91883726331609,32.80845970520576,32.63744123758377,32.75286854058044,36.44527476924063,34.8792706018662,32.910959473697815,31.899114419978197,32.39803974132442,34.98581888155543,33.609988143887485,32.30591630242787,31.758865260941327,30.9751304101163,30.96931990769062,33.57707031554185,32.46460031626908,31.237613850663614,30.680231047786386,30.797589791925784,30.167524104668086,32.32321204328527,29.592680311720294,29.935317197978904,30.93427760398337,29.713371859380885,28.50768937854098,27.317040592866427,27.733429366378523,28.71149744108353
37.647460510880016,33.48486898951072,33.37376895093956,33.1944852491813,33.30991255217797,37.075098400443586,35.5090942330682,33.48277922970894,32.464497401996894,32.955083752921944,35.61564251275743,34.2398117750873,32.92981936907067,32.32892224516461,31.534393616506676,31.52629410556537,34.20689394674119,33.094423947464655,31.86677293564117,31.254506447281884,31.356231044905105,30.714238164358413,32.953035674479636,30.148962868665443,30.48195084435735,31.564101235154997,30.34319549051225,29.13751300958078,27.946864025192014,28.27879083146994,29.25681897473804
38.27098590577121,34.04581341339524,33.9340046086332,33.74595882066285,33.86138612365952,37.69862379533464,36.13261962795871,34.04940181156394,33.02480539568301,33.5065573244035,36.239167907647946,34.863337169976646,33.5475365902388,32.8938390279537,32.08890616299556,32.078502614084044,34.83041934163027,33.71794934235167,32.489646404558485,31.823583812244454,31.91014546082568,31.256492876214214,33.576561069365994,30.7005954451541,31.024137083761122,32.18762663002893,30.966720885364182,29.761038404382703,28.570389380576,28.81974824430593,29.79773043954561
38.8882760467135,34.60171053067999,34.489206413836335,34.29191765642959,34.40734495942626,38.31591393627684,36.749909768900636,34.610869300749556,33.580078163554944,34.052516160170235,36.85645804858987,35.4806273109179,34.15912881201763,33.45365370595115,32.63867550365423,32.62595565095364,35.44770948257139,34.33523948329168,33.10629699562746,32.387499904812366,32.4593412732499,31.79430368804833,34.19385121030564,31.24758372533655,31.561890878324267,32.80491677096178,31.584011026285022,30.37832854527621,29.187679513625152,29.35631653337667,30.33424696004011
39.49939328624637,35.15260014361008,35.03941391346029,34.83241690383866,34.94784420683533,38.92703117580967,37.361027008433304,35.167223545611655,34.13035527872452,34.59301540757931,37.46757528812253,36.091744550450215,34.7646562935883,34.008404532787026,33.183712325227724,33.16866616386778,36.058826722103625,34.946356722823296,33.71678682572387,32.94629192373217,33.003829554587355,32.327685327332794,34.80496844983706,31.789936274176345,32.095226506696704,33.416034010489504,32.19512826580617,30.98944578478243,29.798796751556544,29.88850971796438,30.866383361481084
40.104399353383904,35.698521858972136,35.58466646376548,35.36751115877364,35.48293846177031,39.532037242947176,37.96603307557072,35.718506160167806,34.675676123069834,35.128109662514284,38.072581355259956,36.69675061758745,35.36417871071879,34.558129874012614,33.724030160549184,33.706649534336655,36.663832789240814,35.551362789960145,34.321177393287954,33.49999741161814,33.54362390943579,32.85665215363346,35.40997451697381,32.327664122539616,32.62415789455401,34.02104007762423,32.80013433293731,31.59445185190541,30.403802818355878,30.41634177551495,31.39415380816889
40.70335535985007,36.23951508620079,36.12500322840263,35.89725447115927,36.012681774155936,40.13099324941332,38.56498908203682,36.304305552251414,35.21607988534279,35.65785297489991,38.67153736172605,37.29570662405344,35.95775516092138,35.10286816772684,34.25964504858154,34.239923306953585,37.262788795706776,36.150318796425935,34.9195295839451,34.048654189187644,34.078740194114864,33.381218441137875,36.00893052343954,32.860780515965416,33.14869888536997,34.619996084088854,33.399090339399976,32.19340785836362,31.00275882474355,30.93982639997717,31.917572115271483
41.296321806251576,36.7795341914778,36.66046317653182,36.42170035042104,36.53712765341771,40.72395969581483,39.157955528438286,36.89100110743826,35.76456926559994,36.18229885416169,39.264503808127515,37.88867307045484,36.54935932473378,35.64265788993229,34.79057523446994,34.768506948664324,37.85575524210817,36.74328524282723,35.511903676511125,34.59230029686759,34.60919626887881,33.90139860242123,36.6018969698408,33.38930069447118,33.66886346611341,35.212962530489506,33.99205678579956,32.78637430476078,31.59572527112321,31.458977199973333,32.43665197022264
41.883358588189054,37.31877407424311,37.19546929142146,36.9409017708902,37.05632907388687,41.31099647775231,39.744992310375764,37.47266123662808,36.335681862671045,36.70150027463084,39.851540590065,38.47570985239228,37.13571664541123,36.18819237971632,35.31684090472126,35.2924216339019,38.442792024045595,37.3303220247646,36.098746949442415,35.130973943419974,35.13501177672978,34.41720736418061,37.18893375177815,33.913241696849894,34.18466594501549,35.799999312426536,34.579093567736,33.37341108669589,32.18276205305293,31.975531496914417,32.95140715301122
